Reading Datetime	Min_Temperature (*C)	Max_Temperature (*C)	Avg_Temperature (*C)	Sum_Precipitation (mm)	
6-Mar-1986	22.5	27.5	25	13	
7-Mar-1986	22	24	23	5.19999980926514	
8-Mar-1986	21.5	29	25.25	2.59999990463257	
9-Mar-1986	22	25	23.5	6.30000019073486	
10-Mar-1986	22	24	23	7.80000019073486	
11-Mar-1986	21.5	28	24.75	1.60000002384186	
12-Mar-1986	22	26	24	5	
13-Mar-1986	21.5	27.5	24.5	0	
14-Mar-1986	21.5	29	25.25	0	
15-Mar-1986	23	27.5	25.25	9.39999961853027	
16-Mar-1986				47.5999984741211	
 missing data row 1986-03-16 14:00:00
17-Mar-1986	21.5	27.5	24.5	3.20000004768372	
18-Mar-1986	21.5	24.5	23	3.40000009536743	
19-Mar-1986	21.5	27.5	24.5	0.100000001490116	
20-Mar-1986	22	26.5	24.25	4.40000009536743	
21-Mar-1986	22.5	28.5	25.5	9.39999961853027	
22-Mar-1986	22	24	23	22.2000007629395	
23-Mar-1986	22	26	24	24.7999992370605	
24-Mar-1986	22	27	24.5	0	
25-Mar-1986	21.5	25.5	23.5	21.3999996185303	
26-Mar-1986	22	28.5	25.25	2.40000009536743	
27-Mar-1986	22	26.5	24.25	0.600000023841858	
28-Mar-1986	22	26.5	24.25	28.2000007629395	
29-Mar-1986	22	27	24.5	0	
30-Mar-1986	22.5	28	25.25	1.79999995231628	
31-Mar-1986	22.5	29.5	26	0	
1-Apr-1986	22	29	25.5	0	
2-Apr-1986	22	29.5	25.75	0	
3-Apr-1986	22.5	29	25.75	0	
4-Apr-1986	23	29	26	0	
5-Apr-1986	23	29.5	26.25	0	
6-Apr-1986	22.5	29	25.75	2.59999990463257	
7-Apr-1986	22	26	24	57	
8-Apr-1986	21.5	28.5	25	0.100000001490116	
9-Apr-1986	21.5	25.5	23.5	2.59999990463257	
10-Apr-1986				0	
 missing data row 1986-04-10 14:00:00
11-Apr-1986	21	29	25	0	
12-Apr-1986	22.5	28	25.25	1	
13-Apr-1986	21.5	28.5	25	0	
14-Apr-1986	23	29.5	26.25	0.100000001490116	
15-Apr-1986	18	24.5	21.25	117	
16-Apr-1986	17.5	23.5	20.5	0	
17-Apr-1986	18	25	21.5	0	
18-Apr-1986	20.5	28	24.25	0.600000023841858	
19-Apr-1986	22	28.5	25.25	0.600000023841858	
20-Apr-1986	21	27.5	24.25	0.600000023841858	
21-Apr-1986	22	28	25	0.600000023841858	
22-Apr-1986	22	28.5	25.25	0	
23-Apr-1986	23	27	25	7.59999990463257	
24-Apr-1986	22	29	25.5	0	
25-Apr-1986	22	28.5	25.25	0.100000001490116	
26-Apr-1986	20.5	25	22.75	33.7999992370605	
27-Apr-1986	20	25.5	22.75	63.4000015258789	
28-Apr-1986	20	24.5	22.25	0.100000001490116	
29-Apr-1986	21	25	23	0	
30-Apr-1986	20.5	26.5	23.5	0	
1-May-1986	21	27	24	0	
2-May-1986	22.5	26.5	24.5	0.100000001490116	
3-May-1986	22.5	25.5	24	1.20000004768372	
4-May-1986	21	26.5	23.75	0.100000001490116	
5-May-1986	21	28.5	24.75	0	
6-May-1986	20.5	24.5	22.5	295.600006103516	
7-May-1986	21	25	23	0.100000001490116	
8-May-1986	22	28	25	10.8000001907349	
9-May-1986	23	27	25	12	
10-May-1986	21	25	23	10.3999996185303	
11-May-1986	20.5	27	23.75	0	
12-May-1986	22	28	25	0	
13-May-1986	23	29	26	0	
14-May-1986	22.5	27	24.75	2.20000004768372	
15-May-1986	23	28	25.5	2	
16-May-1986	23	27.5	25.25	0.800000011920929	
17-May-1986	23	29	26	0.100000001490116	
18-May-1986	22	29	25.5	0	
19-May-1986	22	29.5	25.75	0.100000001490116	
20-May-1986	23	28	25.5	5	
21-May-1986	23.5	26	24.75	19.2000007629395	
22-May-1986	21.5	23	22.25	30.3999996185303	
23-May-1986	21	26	23.5	0.100000001490116	
24-May-1986	23	27	25	0	
25-May-1986	23	27	25	9	
26-May-1986	18.5	24	21.25	3.40000009536743	
27-May-1986	18	24	21	0	
28-May-1986	21.5	27	24.25	0.100000001490116	
29-May-1986	22.5	27	24.75	1.20000004768372	
30-May-1986	21.5	27	24.25	0	
31-May-1986	16	23.5	19.75	10.8000001907349	
1-Jun-1986	15.5	24	19.75	0	
2-Jun-1986	16	21.5	18.75	0.800000011920929	
3-Jun-1986	16	23	19.5	0.100000001490116	
4-Jun-1986	18.5	24	21.25	0.100000001490116	
5-Jun-1986	18	25	21.5	0.100000001490116	
6-Jun-1986	19.5	25.5	22.5	0	
7-Jun-1986	20	22	21	1.79999995231628	
8-Jun-1986	19	24.5	21.75	0	
9-Jun-1986	21	25.5	23.25	0.100000001490116	
10-Jun-1986	21.5	26	23.75	1.20000004768372	
11-Jun-1986	22	26.5	24.25	0	
12-Jun-1986	22	25.5	23.75	0.800000011920929	
13-Jun-1986	21.5	26	23.75	8.60000038146973	
14-Jun-1986	21	25.5	23.25	0	
15-Jun-1986	22	26	24	34.2000007629395	
16-Jun-1986	21.5	25	23.25	44.2000007629395	
17-Jun-1986	21.5	25.5	23.5	0	
18-Jun-1986	22	26	24	0	
19-Jun-1986	20	26	23	0	
20-Jun-1986	22	26	24	0	
21-Jun-1986	21	26.5	23.75	0	
22-Jun-1986	22.5	26.5	24.5	0	
23-Jun-1986	22.5	27	24.75	0	
24-Jun-1986	22.5	27	24.75	0	
25-Jun-1986	22	27	24.5	0.800000011920929	
26-Jun-1986	22	26.5	24.25	1.20000004768372	
27-Jun-1986	22.5	26.5	24.5	1.20000004768372	
28-Jun-1986	23	27.5	25.25	0.200000002980232	
29-Jun-1986	23	28.5	25.75	0	
30-Jun-1986	22.5	28.5	25.5	0.200000002980232	
1-Jul-1986	18	24.5	21.25	28.3999996185303	
2-Jul-1986	18	22.5	20.25	0	
3-Jul-1986	17.5	23.5	20.5	0.300000011920929	
4-Jul-1986	15	23	19	0.100000001490116	
5-Jul-1986	16	23.5	19.75	0	
6-Jul-1986	16	23	19.5	0	
7-Jul-1986	17.5	22	19.75	0	
8-Jul-1986	16.5	23	19.75	0	
9-Jul-1986	16.5	23.5	20	0	
10-Jul-1986	18	24	21	0	
11-Jul-1986	20	24.5	22.25	0	
12-Jul-1986	18.5	25.5	22	0	
13-Jul-1986	18.5	27	22.75	0	
14-Jul-1986	21.5	26.5	24	0.800000011920929	
15-Jul-1986	21.5	27.5	24.5	0	
16-Jul-1986	21.5	27	24.25	0	
17-Jul-1986	21.5	28.5	25	0	
18-Jul-1986	21.5	28.5	25	0	
20-Jul-1986	21	28.5	24.75	0	
 missing data row 1986-07-20 04:00:00
21-Jul-1986	15	24.5	19.75	20.3999996185303	
22-Jul-1986	16	24	20	0	
23-Jul-1986	15.5	21.5	18.5	0	
24-Jul-1986	17	23.5	20.25	0	
25-Jul-1986	16	25.5	20.75	0	
26-Jul-1986	17.5	27.5	22.5	0	
27-Jul-1986	19	27	23	0	
28-Jul-1986	20	28	24	0	
29-Jul-1986	20	28	24	0	
30-Jul-1986	21	28	24.5	0	
31-Jul-1986	21	28.5	24.75	0	
1-Aug-1986	21.5	29	25.25	0	
2-Aug-1986	21.5	28.5	25	1.20000004768372	
3-Aug-1986	20.5	28	24.25	0	
4-Aug-1986	21	29	25	0	
5-Aug-1986	21.5	29	25.25	0	
6-Aug-1986	21	25.5	23.25	16.3999996185303	
7-Aug-1986	21	27	24	0	
8-Aug-1986	21	28	24.5	0	
9-Aug-1986	21	27.5	24.25	0.100000001490116	
10-Aug-1986	22	28	25	0	
11-Aug-1986	22	29.5	25.75	0	
12-Aug-1986	22	28	25	0	
13-Aug-1986	22	28	25	0.800000011920929	
14-Aug-1986	21.5	26	23.75	6.59999990463257	
15-Aug-1986	21.5	29	25.25	0	
16-Aug-1986	20	26	23	0	
17-Aug-1986	16.5	20	18.25	4.80000019073486	
18-Aug-1986	17	20.5	18.75	0	
19-Aug-1986				0	
 missing data row 1986-08-19 14:00:00
20-Aug-1986				1.39999997615814	
 missing data row 1986-08-20 14:00:00
21-Aug-1986	20	29	24.5	0	
22-Aug-1986	21	30	25.5	0	
23-Aug-1986	21.5	31	26.25	0	
24-Aug-1986	22	31	26.5	0	
25-Aug-1986	21.5	26	23.75	7.80000019073486	
26-Aug-1986	21.5	24.5	23	2.79999995231628	
27-Aug-1986	21	27	24	0	
28-Aug-1986	20.5	28	24.25	0	
29-Aug-1986	21	29	25	2.40000009536743	
30-Aug-1986	20	29	24.5	0	
31-Aug-1986	21.5	29.5	25.5	0	
1-Sep-1986	22	30	26	0.100000001490116	
2-Sep-1986	22	29.5	25.75	8.39999961853027	
3-Sep-1986	21	30	25.5	0	
4-Sep-1986	22	29	25.5	0	
5-Sep-1986	15	23	19	10.3999996185303	
6-Sep-1986	15	26	20.5	0	
7-Sep-1986	18	28	23	0	
8-Sep-1986	20	29.5	24.75	0	
9-Sep-1986	21	29.5	25.25	0	
10-Sep-1986	21.5	29.5	25.5	0	
11-Sep-1986	22	30	26	0	
12-Sep-1986	20	29	24.5	0	
13-Sep-1986	22	29.5	25.75	0.400000005960464	
14-Sep-1986	21.5	29.5	25.5	2.40000009536743	
15-Sep-1986	22	28	25	6	
16-Sep-1986	21	27.5	24.25	0.400000005960464	
17-Sep-1986	21.5	29	25.25	0.400000005960464	
18-Sep-1986	18	25	21.5	0.800000011920929	
19-Sep-1986	18	24.5	21.25	0	
20-Sep-1986	18	28	23	0	
21-Sep-1986	19	29	24	0	
22-Sep-1986	21	31.5	26.25	0	
23-Sep-1986	22	31.5	26.75	0	
24-Sep-1986	20	30	25	0	
25-Sep-1986	22	28	25	1.39999997615814	
26-Sep-1986	20	24	22	15	
27-Sep-1986	18	20	19	16.3999996185303	
28-Sep-1986	20	27.5	23.75	0	
29-Sep-1986	21	28	24.5	0	
30-Sep-1986	20	26.5	23.25	0	
1-Oct-1986	22	24	23	5.40000009536743	
2-Oct-1986	20	30	25	0	
3-Oct-1986	23	27	25	27	
4-Oct-1986	20	29.5	24.75	0	
5-Oct-1986	21.5	27	24.25	0.100000001490116	
6-Oct-1986	23	30	26.5	0	
7-Oct-1986	23	30	26.5	3.20000004768372	
8-Oct-1986	23.5	30	26.75	0.600000023841858	
9-Oct-1986	23	30	26.5	0	
10-Oct-1986	17	27	22	96.4000015258789	
11-Oct-1986	17	22.5	19.75	0.800000011920929	
12-Oct-1986	17.5	25	21.25	0.100000001490116	
13-Oct-1986	18	28	23	0	
14-Oct-1986	19	30	24.5	0	
15-Oct-1986	20.5	31.5	26	0	
16-Oct-1986	22.5	30.5	26.5	18	
17-Oct-1986	20	30	25	5.59999990463257	
18-Oct-1986	20	28	24	0.100000001490116	
19-Oct-1986	18	20	19	3.20000004768372	
20-Oct-1986	17.5	24	20.75	0.400000005960464	
21-Oct-1986	20	24.5	22.25	0.100000001490116	
22-Oct-1986	21	27	24	0	
23-Oct-1986	20	27	23.5	3.79999995231628	
24-Oct-1986	20	29.5	24.75	0	
25-Oct-1986	18.5	30	24.25	0	
26-Oct-1986	20	31	25.5	0	
27-Oct-1986	21	32	26.5	0	
28-Oct-1986	22.5	32	27.25	0	
29-Oct-1986	23	28.5	25.75	3.40000009536743	
30-Oct-1986	29.5	29.5	29.5	0	
 missing data row 1986-10-30 14:00:00
31-Oct-1986	21.5	30.5	26	0	
 638 records missing
 missing data row 1988-08-01 04:00:00
2-Aug-1988	23.5	23.5	23.5	0	
3-Aug-1988				5.09999990463257	
 missing data row 1988-08-03 14:00:00
4-Aug-1988	21	22.5	21.75	0	
5-Aug-1988	21.5	23	22.25	0	
6-Aug-1988	20	22	21	0	
7-Aug-1988	19.5	25	22.25	0	
8-Aug-1988	19	27.5	23.25	0	
9-Aug-1988	19.5	22.5	21	0	
 1 records missing
 missing data row 1988-08-11 14:00:00
12-Aug-1988				0	
 missing data row 1988-08-12 14:00:00
13-Aug-1988	23	27.5	25.25	0	
14-Aug-1988	23.5	28	25.75	0	
15-Aug-1988	23.5	28	25.75	0	
16-Aug-1988	24	28.5	26.25	0	
17-Aug-1988	23.5	24	23.75	0	
18-Aug-1988	23	25.5	24.25	0	
19-Aug-1988	22.5	28	25.25	0	
20-Aug-1988	23.5	28.5	26	0	
21-Aug-1988	24	27.5	25.75	0	
22-Aug-1988	24.5	27.5	26	0	
23-Aug-1988	24	28	26	0	
24-Aug-1988	23	29	26	0	
25-Aug-1988	23	28.5	25.75	0	
26-Aug-1988	23	29.5	26.25	0	
27-Aug-1988	23	29.5	26.25	0	
28-Aug-1988	24	28.5	26.25	0	
29-Aug-1988	23	29	26	0	
30-Aug-1988	24	30	27	0	
31-Aug-1988	24	28.5	26.25	0	
1-Sep-1988	22	28	25	0	
2-Sep-1988	21	24.5	22.75	1	
3-Sep-1988	22	25	23.5	0	
4-Sep-1988	21	25	23	0	
5-Sep-1988	22	25	23.5	0	
6-Sep-1988	21	24.5	22.75	0	
 3 records missing
 missing data row 1988-09-11 04:00:00
12-Sep-1988	21.5	27.5	24.5	0	
13-Sep-1988	21.5	30	25.75	0	
14-Sep-1988	23.5	30.5	27	0	
15-Sep-1988	17	18	17.5	57.0999984741211	
16-Sep-1988	16.5	18	17.25	7.59999990463257	
17-Sep-1988	16.5	22	19.25	0	
18-Sep-1988	18	23	20.5	0	
19-Sep-1988	18.5	28.5	23.5	0	
20-Sep-1988	20	30	25	0	
21-Sep-1988	21.5	31.5	26.5	0	
22-Sep-1988	23.5	30.5	27	0	
23-Sep-1988	23	30.5	26.75	0.100000001490116	
24-Sep-1988	22	26.5	24.25	0.400000005960464	
25-Sep-1988	22	26	24	3	
26-Sep-1988	22	30.5	26.25	0	
27-Sep-1988	21.5	28.5	25	24.2000007629395	
28-Sep-1988	22	26	24	0	
29-Sep-1988				0	
 missing data row 1988-09-29 14:00:00
30-Sep-1988	21.5	27	24.25	0	
1-Oct-1988	20	30.5	25.25	0	
2-Oct-1988	23	28	25.5	5.80000019073486	
3-Oct-1988	22	28.5	25.25	0	
4-Oct-1988	22	28.5	25.25	0	
5-Oct-1988	18.5	24.5	21.5	15.6000003814697	
6-Oct-1988	19	25	22	0	
7-Oct-1988	21	27	24	0	
8-Oct-1988	22	28	25	0	
9-Oct-1988	22.5	28.5	25.5	0	
10-Oct-1988	23	28	25.5	2	
11-Oct-1988	21.5	25	23.25	6.19999980926514	
12-Oct-1988	21	27.5	24.25	0	
13-Oct-1988	22	28	25	0	
14-Oct-1988	23	25.5	24.25	5.19999980926514	
15-Oct-1988	22	29	25.5	0	
16-Oct-1988	23	29	26	11.5	
17-Oct-1988	20	23.5	21.75	0.100000001490116	
18-Oct-1988	26	30	28	0	
19-Oct-1988	23	31	27	0	
20-Oct-1988	24	30	27	0.100000001490116	
21-Oct-1988	22	26	24	22.2999992370605	
22-Oct-1988	22.5	27	24.75	0.100000001490116	
23-Oct-1988	22.5	29.5	26	0	
24-Oct-1988	23	31.5	27.25	0	
25-Oct-1988	24	31	27.5	0	
27-Oct-1988	18.5	19.5	19	29.7999992370605	
 missing data row 1988-10-27 04:00:00
28-Oct-1988	17.5	27.5	22.5	0	
29-Oct-1988	19.5	28.5	24	0	
30-Oct-1988	22.5	29.5	26	1.70000004768372	
31-Oct-1988	23	29.5	26.25	1.10000002384186	
1-Nov-1988	19.5	26	22.75	2.20000004768372	
2-Nov-1988	18	23	20.5	2.20000004768372	
3-Nov-1988	20	27.5	23.75	0	
4-Nov-1988	22	27	24.5	0.100000001490116	
5-Nov-1988	21	28	24.5	0	
6-Nov-1988	22	30	26	0	
7-Nov-1988	22.5	29.5	26	0	
8-Nov-1988	22	31.5	26.75	0	
9-Nov-1988	22	28	25	17.7999992370605	
 54 records missing
 missing data row 1989-01-03 14:00:00
5-Jan-1989				19.1000003814697	
 3 records missing missing data row 1989-01-05 14:00:00

 missing data row 1989-01-10 14:00:00
11-Jan-1989				20	
 2 records missing missing data row 1989-01-11 14:00:00

 missing data row 1989-01-15 14:00:00
16-Jan-1989				5.59999990463257	
 missing data row 1989-01-16 14:00:00
17-Jan-1989				12.8000001907349	
 missing data row 1989-01-17 14:00:00
18-Jan-1989				2.20000004768372	
 missing data row 1989-01-18 14:00:00
19-Jan-1989				0.200000002980232	
 missing data row 1989-01-19 14:00:00
20-Jan-1989				1.60000002384186	
 missing data row 1989-01-20 14:00:00
21-Jan-1989				6.59999990463257	
 missing data row 1989-01-21 14:00:00
22-Jan-1989				18.2000007629395	
 missing data row 1989-01-22 14:00:00
23-Jan-1989	22.5	30	26.25	0	
24-Jan-1989	24	30	27	0	
25-Jan-1989	24	28	26	0.100000001490116	
26-Jan-1989	24	28	26	0.100000001490116	
27-Jan-1989	22	24	23	78.4000015258789	
28-Jan-1989	23	28.5	25.75	0	
29-Jan-1989	22	28	25	0	
30-Jan-1989	21.5	23.5	22.5	61	
31-Jan-1989	21.5	28	24.75	0	
1-Feb-1989	23	26.5	24.75	0	
2-Feb-1989	23	29	26	0	
3-Feb-1989	23	25	24	29.6000003814697	
4-Feb-1989	23	26	24.5	0.100000001490116	
5-Feb-1989	22	25	23.5	50	
6-Feb-1989	21	29.5	25.25	1	
7-Feb-1989	23	29	26	0	
8-Feb-1989	23	26	24.5	2.79999995231628	
9-Feb-1989	22.5	24	23.25	51.7999992370605	
10-Feb-1989	22.5	27.5	25	1.79999995231628	
11-Feb-1989	23.5	30	26.75	0	
12-Feb-1989	23	32.5	27.75	0	
13-Feb-1989	24	31	27.5	0	
14-Feb-1989	24	31.5	27.75	0	
15-Feb-1989	24	26	25	3.20000004768372	
16-Feb-1989	23	27	25	18.6000003814697	
17-Feb-1989	22	26	24	34.4000015258789	
18-Feb-1989	21	26	23.5	0	
19-Feb-1989	23	26	24.5	16.7999992370605	
20-Feb-1989	22	27.5	24.75	0.100000001490116	
21-Feb-1989	23	31.5	27.25	0.100000001490116	
22-Feb-1989	23	24.5	23.75	12.3999996185303	
23-Feb-1989	22	24.5	23.25	24	
24-Feb-1989	23	27	25	0.100000001490116	
25-Feb-1989	22	25.5	23.75	46.7999992370605	
26-Feb-1989	23	30	26.5	0	
27-Feb-1989	23	29	26	0	
28-Feb-1989	23	28.5	25.75	9.80000019073486	
1-Mar-1989				0.200000002980232	
 missing data row 1989-03-01 14:00:00
2-Mar-1989				0	
 missing data row 1989-03-02 14:00:00
3-Mar-1989				37.0999984741211	
 missing data row 1989-03-03 14:00:00
4-Mar-1989				0	
 missing data row 1989-03-04 14:00:00
5-Mar-1989				1	
 missing data row 1989-03-05 14:00:00
6-Mar-1989				2	
 missing data row 1989-03-06 14:00:00
7-Mar-1989				2.40000009536743	
 missing data row 1989-03-07 14:00:00
8-Mar-1989				10	
 missing data row 1989-03-08 14:00:00
9-Mar-1989				0.100000001490116	
 missing data row 1989-03-09 14:00:00
10-Mar-1989				1	
 missing data row 1989-03-10 14:00:00
11-Mar-1989				14	
 missing data row 1989-03-11 14:00:00
12-Mar-1989				43.2000007629395	
 missing data row 1989-03-12 14:00:00
13-Mar-1989				0.100000001490116	
 missing data row 1989-03-13 14:00:00
14-Mar-1989				0	
 missing data row 1989-03-14 14:00:00
15-Mar-1989				0.100000001490116	
 missing data row 1989-03-15 14:00:00
16-Mar-1989				3	
 missing data row 1989-03-16 14:00:00
17-Mar-1989				6	
 missing data row 1989-03-17 14:00:00
18-Mar-1989	19	26.5	22.75	0.100000001490116	
19-Mar-1989	19.5	26	22.75	10.8000001907349	
20-Mar-1989	21	26.5	23.75	0	
21-Mar-1989	22	26	24	0	
22-Mar-1989	21	27	24	0	
23-Mar-1989	21.5	27.5	24.5	0	
24-Mar-1989	21.5	27.5	24.5	3	
25-Mar-1989	21.5	26.5	24	50.5	
26-Mar-1989	21	28.5	24.75	0	
27-Mar-1989	20	27	23.5	57.7999992370605	
28-Mar-1989	19	25.5	22.25	0.100000001490116	
29-Mar-1989	21	25	23	1.29999995231628	
30-Mar-1989	21.5	27.8	24.64999961853	1	
31-Mar-1989	21.5	26.5	24	0.200000002980232	
1-Apr-1989	21.5	27	24.25		
2-Apr-1989	21.5	25	23.25	48.7999992370605	
3-Apr-1989	19.8	26.5	23.14999961853	0	
4-Apr-1989	21	26.5	23.75	0.200000002980232	
5-Apr-1989	22.5	27.5	25	7	
6-Apr-1989	21	26	23.5		
7-Apr-1989	21	27	24	31	
8-Apr-1989	21	27	24	25.7999992370605	
9-Apr-1989	21	27.5	24.25	0.800000011920929	
10-Apr-1989	22	28	25	0	
11-Apr-1989	19.8	25	22.39999961853	51.4000015258789	
12-Apr-1989	21.5	23.5	22.5	0	
13-Apr-1989	21	27	24	0	
14-Apr-1989	22.5	27.5	25	0.400000005960464	
15-Apr-1989	21.5	27	24.25	0	
16-Apr-1989	23	26	24.5	0	
17-Apr-1989	16.5	26.5	21.5	15	
18-Apr-1989	20	24.5	22.25	82.8000030517578	
19-Apr-1989	22	22	22	0.600000023841858	
 missing data row 1989-04-19 14:00:00
20-Apr-1989				0	
 missing data row 1989-04-20 14:00:00
21-Apr-1989	19.5	26	22.75	0	
22-Apr-1989	21	26.5	23.75	0	
23-Apr-1989	21	26.5	23.75	0	
24-Apr-1989	21.5	26.5	24	0	
25-Apr-1989	21.5	28	24.75	0	
26-Apr-1989	22	24.5	23.25	1.39999997615814	
27-Apr-1989	21.5	24.5	23	1.60000002384186	
28-Apr-1989	21	26	23.5	0	
29-Apr-1989	21.5	26	23.75	0	
30-Apr-1989	22	27	24.5	0	
1-May-1989	22.5	27.5	25	0.600000023841858	
2-May-1989	21.5	28.5	25	0.100000001490116	
3-May-1989	22.5	28.5	25.5	0	
4-May-1989	22	27.5	24.75	0.600000023841858	
5-May-1989	22	28	25	0	
6-May-1989	19.5	24.5	22	10.1999998092651	
7-May-1989	17	21.5	19.25		
8-May-1989	16	21.5	18.75	0	
9-May-1989	16.5	23	19.75	0	
10-May-1989	19	22.5	20.75	0	
11-May-1989	17.5	24.5	21	0	
12-May-1989	19	26.5	22.75	0	
13-May-1989	19	26	22.5	0	
14-May-1989	20	26.5	23.25	0	
15-May-1989	21	26	23.5	0.100000001490116	
16-May-1989	22	26.5	24.25	6.19999980926514	
17-May-1989	21	24	22.5	0	
18-May-1989	21	24.5	22.75	0	
19-May-1989				0.100000001490116	
 missing data row 1989-05-19 14:00:00
20-May-1989	19.5	24.5	22	0	
21-May-1989	18.5	24.5	21.5	0	
22-May-1989	19	25	22	0	
23-May-1989	21	26	23.5	0	
24-May-1989	19	27	23	0	
25-May-1989	21	26.5	23.75	0	
26-May-1989	21.5	25	23.25	1.39999997615814	
27-May-1989	20.5	24	22.25	0.200000002980232	
28-May-1989	21	24.5	22.75	0	
29-May-1989	21.5	26.5	24	0	
30-May-1989	22	26.5	24.25	0	
31-May-1989	22	24.5	23.25	2.20000004768372	
1-Jun-1989	21	26	23.5	2.59999990463257	
2-Jun-1989	21.5	26	23.75	0.800000011920929	
3-Jun-1989	22	27	24.5	0	
 7 records missing
 missing data row 1989-06-11 14:00:00
12-Jun-1989	20	22	21	0	
13-Jun-1989	19.5	23	21.25	0	
14-Jun-1989	18	24	21	0	
15-Jun-1989	22	24.5	23.25	0	
16-Jun-1989	22	26	24	0	
17-Jun-1989	20	24.5	22.25	45.2000007629395	
18-Jun-1989	20	22	21	0	
19-Jun-1989	18.5	24.5	21.5	0	
20-Jun-1989	19	25	22	0	
21-Jun-1989	19	25.5	22.25	0	
22-Jun-1989	19.5	26.5	23	0	
23-Jun-1989	21	26.5	23.75	0	
24-Jun-1989	21	27	24	0	
25-Jun-1989	22	25.5	23.75	5.40000009536743	
26-Jun-1989	22	27	24.5	0	
27-Jun-1989	21	27	24	0	
28-Jun-1989	21.5	23	22.25	0	
29-Jun-1989	22.5	27	24.75	0	
30-Jun-1989	21.5	25	23.25	4.59999990463257	
1-Jul-1989	20.5	27	23.75	0	
2-Jul-1989	21	26	23.5	0	
3-Jul-1989	14.5	23	18.75	15.6000003814697	
4-Jul-1989	14.5	21	17.75		
5-Jul-1989	14	20	17	0	
6-Jul-1989	15	19	17	0	
7-Jul-1989	12.5	24	18.25	0	
8-Jul-1989	12.5	19	15.75	0	
9-Jul-1989	11.5	19	15.25	0	
10-Jul-1989	13	22	17.5	0	
11-Jul-1989	15	24	19.5	0	
12-Jul-1989	16.5	25	20.75	0	
13-Jul-1989	17.5	26	21.75	0	
14-Jul-1989	17.5	24	20.75	0.100000001490116	
15-Jul-1989	20	26	23	0	
16-Jul-1989	21	26	23.5	0	
17-Jul-1989	19.5	26	22.75	0	
18-Jul-1989	19	26	22.5	0	
19-Jul-1989	18	27	22.5	0	
20-Jul-1989	19.5	27.5	23.5	0	
21-Jul-1989	20	28	24	0	
22-Jul-1989	20	28	24	0	
23-Jul-1989	21	29	25	0	
24-Jul-1989	21.5	29	25.25	0	
25-Jul-1989	21.5	27.5	24.5	0.200000002980232	
26-Jul-1989	21.5	28	24.75	0	
27-Jul-1989	21.5	28.5	25	0	
28-Jul-1989	21	28.5	24.75	0	
29-Jul-1989	22	30	26	0	
30-Jul-1989	23	29	26	0	
31-Jul-1989	22	28	25	0.100000001490116	
1-Aug-1989	20.5	28	24.25	0	
2-Aug-1989	21	27	24	0	
3-Aug-1989	21	28.5	24.75	0	
4-Aug-1989	20	30	25	0	
5-Aug-1989	19	24.5	21.75	22	
6-Aug-1989	17.5	25	21.25	0	
7-Aug-1989				0	
 missing data row 1989-08-07 14:00:00
8-Aug-1989	19	28	23.5	0	
9-Aug-1989	17	26	21.5	0	
10-Aug-1989	20	24	22	0.100000001490116	
11-Aug-1989	19	26	22.5	0	
12-Aug-1989	19.5	27	23.25	0	
13-Aug-1989	19	28	23.5	0	
14-Aug-1989	19	28	23.5	0	
15-Aug-1989	20	27	23.5	0	
16-Aug-1989	21.5	26.5	24	0	
17-Aug-1989	20.5	30	25.25	0	
18-Aug-1989	30	30	30	0	
 missing data row 1989-08-18 14:00:00
19-Aug-1989	21.5	31	26.25	0	
20-Aug-1989	21.5	31.5	26.5	0	
21-Aug-1989	21.5	31.5	26.5	0	
22-Aug-1989	22	32	27	0	
23-Aug-1989	21.5	30	25.75	31.2000007629395	
24-Aug-1989	22.5	31.5	27	0	
25-Aug-1989	22	31.5	26.75	0	
26-Aug-1989	22.5	31.5	27	15.3999996185303	
28-Aug-1989	20	24	22	0.300000011920929	
 missing data row 1989-08-28 04:00:00
29-Aug-1989	18.5	27.5	23	0	
30-Aug-1989				0	
 missing data row 1989-08-30 14:00:00
31-Aug-1989	18	29	23.5	0	
1-Sep-1989				23	
 missing data row 1989-09-01 14:00:00
2-Sep-1989	19	25	22	0	
3-Sep-1989	18.5	27	22.75	0	
4-Sep-1989	30	30	30	0	
 missing data row 1989-09-04 14:00:00
5-Sep-1989	22	31	26.5	0	
6-Sep-1989	22.5	30.5	26.5	0	
7-Sep-1989	22.5	30	26.25	0	
8-Sep-1989	22	28	25	0	
9-Sep-1989	22.5	32	27.25	0	
10-Sep-1989	22.5	30	26.25	0.100000001490116	
11-Sep-1989	21	31.5	26.25	0	
12-Sep-1989	22.5	30	26.25	0.100000001490116	
13-Sep-1989	23	31.5	27.25	0.100000001490116	
14-Sep-1989	18	23	20.5	0.100000001490116	
15-Sep-1989	15.5	21	18.25	3.40000009536743	
16-Sep-1989	16	28	22	0	
17-Sep-1989	15.5	29	22.25	0	
18-Sep-1989	16.5	30	23.25	0	
19-Sep-1989	18	31.5	24.75	0	
20-Sep-1989	22	32.5	27.25	0	
21-Sep-1989	23	32.5	27.75	0	
22-Sep-1989	23	32.5	27.75	0.100000001490116	
23-Sep-1989	23	32	27.5	0	
24-Sep-1989	24	28	26	0.800000011920929	
25-Sep-1989	19	22	20.5	31.7999992370605	
26-Sep-1989	19	26	22.5	0	
27-Sep-1989	20	26	23	0	
28-Sep-1989	17.5	29	23.25	0	
29-Sep-1989				0	
